code,disease,category
27040,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27041,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27043,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27045,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27047,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27048,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27049,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27050,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27052,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27054,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27057,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27059,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27060,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27062,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27065,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27066,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27067,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27070,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27071,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27075,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27076,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27077,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27078,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27080,"""Excision Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27086,"""Introduction or Removal Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27087,"""Introduction or Removal Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27090,"""Introduction or Removal Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27091,"""Introduction or Removal Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27093,"""Introduction or Removal Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27095,"""Introduction or Removal Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27096,"""Introduction or Removal Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27097,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27098,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27100,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27105,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27110,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27111,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27120,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27122,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27125,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Pelvis. Hip. and Femur Procedures""",Surgery
27130,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Orthopedic. Hip replacement""",Surgery
27132,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Orthopedic. Hip replacement""",Surgery
27134,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Orthopedic. Hip replacement""",Surgery
27137,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Orthopedic. Hip replacement""",Surgery
27138,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Orthopedic. Hip replacement""",Surgery
27140,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Orthopedic. Hip replacement""",Surgery
27146,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Orthopedic. Hip replacement""",Surgery
27147,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Orthopedic. Hip replacement""",Surgery
27151,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27156,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27158,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27161,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27165,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27170,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27175,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27176,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27177,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27178,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27179,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27181,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27185,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27187,"""Repair Revision and/or Reconstruction Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27197,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27198,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27200,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27202,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27215,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27216,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27217,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27218,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27220,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27222,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27226,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27227,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27228,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27230,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27232,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27235,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27236,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27238,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27240,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27244,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27245,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27246,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27248,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27250,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27252,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27253,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27254,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27256,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27257,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27258,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27259,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27265,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27266,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27267,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27268,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27269,"""Fracture and/or Dislocation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27275,"""Manipulation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27278,"""Arthrodesis Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27279,"""Arthrodesis Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27280,"""Arthrodesis Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27282,"""Arthrodesis Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27284,"""Arthrodesis Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27286,"""Arthrodesis Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27290,"""Amputation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27295,"""Amputation Procedures on the Pelvis and Hip Joint.Knee. ligament. tendon repair""",Surgery
27299,"""Other Procedures on the Pelvis or Hip Joint.Knee. ligament. tendon repair""",Surgery
27301,"""Incision Procedures on the Femur (Thigh Region) and Knee Joint. Orthopedic. Robotic-assisted joint replacement and other orthopedic procedures""",Surgery
27303,"""Incision Procedures on the Femur (Thigh Region) and Knee Joint. Orthopedic. Robotic-assisted joint replacement and other orthopedic procedures""",Surgery
27305,"""Incision Procedures on the Femur (Thigh Region) and Knee Joint. Orthopedic. Robotic-assisted joint replacement and other orthopedic procedures""",Surgery
27306,"""Incision Procedures on the Femur (Thigh Region) and Knee Joint. Orthopedic. Robotic-assisted joint replacement and other orthopedic procedures""",Surgery
27307,"""Incision Procedures on the Femur (Thigh Region) and Knee Joint. Orthopedic. Robotic-assisted joint replacement and other orthopedic procedures""",Surgery
27310,"""Incision Procedures on the Femur (Thigh Region) and Knee Joint. Orthopedic. Robotic-assisted joint replacement and other orthopedic procedures""",Surgery
27323,"""Excision Procedures on the Femur (Thigh Region) and Knee Joint. Orthopedic. Robotic-assisted joint replacement and other orthopedic procedures""",Surgery
27324,"""Excision Procedures on the Femur (Thigh Region) and Knee Joint. Orthopedic. Robotic-assisted joint replacement and other orthopedic procedures""",Surgery
27325,"""Excision Procedures on the Femur (Thigh Region) and Knee Joint. Orthopedic. Robotic-assisted joint replacement and other orthopedic procedures""",Surgery
27326,"""Excision Procedures on the Femur (Thigh Region) and Knee Joint. Orthopedic. Robotic-assisted joint replacement and other orthopedic procedures""",Surgery
27327,"""Excision Procedures on the Femur (Thigh Region) and Knee Joint. Orthopedic. Robotic-assisted joint replacement and other orthopedic procedures""",Surgery
27328,"""Excision Procedures on the Femur (Thigh Region) and Knee Joint. Orthopedic. Robotic-assisted joint replacement and other orthopedic procedures""",Surgery
27329,"""Excision Procedures on the Femur (Thigh Region) and Knee Joint. Orthopedic. Robotic-assisted joint replacement and other orthopedic procedures""",Surgery
27330,"""Excision Procedures on the Femur (Thigh Region) and Knee Joint. Orthopedic. Robotic-assisted joint replacement and other orthopedic procedures""",Surgery
27331,"""Excision Procedures on the Femur (Thigh Region) and Knee Joint. Orthopedic. Robotic-assisted joint replacement and other orthopedic procedures""",Surgery
27332,"""Excision Procedures on the Femur (Thigh Region) and Knee Joint. Orthopedic. Robotic-assisted joint replacement and other orthopedic procedures""",Surgery
27333,"""Excision Procedures on the Femur (Thigh Region) and Knee Joint. Orthopedic. Robotic-assisted joint replacement and other orthopedic procedures""",Surgery
27334,"""Excision Procedures on the Femur (Thigh Region) and Knee Joint. Orthopedic. Robotic-assisted joint replacement and other orthopedic procedures""",Surgery
