code,disease,category
C2625,"""Assorted Cardiovascular and Genitourinary Devices .""",Transportation Services. medical equipment and supplies
C2626,"""Assorted Cardiovascular and Genitourinary Devices .""",Transportation Services. medical equipment and supplies
C2627,"""Assorted Cardiovascular and Genitourinary Devices .""",Transportation Services. medical equipment and supplies
C2628,"""Assorted Cardiovascular and Genitourinary Devices .""",Transportation Services. medical equipment and supplies
C2629,"""Assorted Cardiovascular and Genitourinary Devices .""",Transportation Services. medical equipment and supplies
C2630,"""Assorted Cardiovascular and Genitourinary Devices .""",Transportation Services. medical equipment and supplies
C2631,"""Assorted Cardiovascular and Genitourinary Devices .""",Transportation Services. medical equipment and supplies
C2634,"""Brachytherapy Sources.""",Transportation Services. medical equipment and supplies
C2635,"""Brachytherapy Sources.""",Transportation Services. medical equipment and supplies
C2636,"""Brachytherapy Sources.""",Transportation Services. medical equipment and supplies
C2637,"""Brachytherapy Sources.""",Transportation Services. medical equipment and supplies
C2638,"""Brachytherapy Sources.""",Transportation Services. medical equipment and supplies
C2639,"""Brachytherapy Sources.""",Transportation Services. medical equipment and supplies
C2640,"""Brachytherapy Sources.""",Transportation Services. medical equipment and supplies
C2641,"""Brachytherapy Sources.""",Transportation Services. medical equipment and supplies
C2642,"""Brachytherapy Sources.""",Transportation Services. medical equipment and supplies
C2643,"""Brachytherapy Sources.""",Transportation Services. medical equipment and supplies
C2644,"""Brachytherapy Sources.""",Transportation Services. medical equipment and supplies
C2645,"""Brachytherapy Sources.""",Transportation Services. medical equipment and supplies
C2698,"""Brachytherapy Sources.""",Transportation Services. medical equipment and supplies
C2699,"""Brachytherapy Sources.""",Transportation Services. medical equipment and supplies
C5271,"""Skin Substitute Graft Application .""",Transportation Services. medical equipment and supplies
C5272,"""Skin Substitute Graft Application .""",Transportation Services. medical equipment and supplies
C5273,"""Skin Substitute Graft Application .""",Transportation Services. medical equipment and supplies
C5274,"""Skin Substitute Graft Application .""",Transportation Services. medical equipment and supplies
C5275,"""Skin Substitute Graft Application .""",Transportation Services. medical equipment and supplies
C5276,"""Skin Substitute Graft Application .""",Transportation Services. medical equipment and supplies
C5277,"""Skin Substitute Graft Application .""",Transportation Services. medical equipment and supplies
C5278,"""Skin Substitute Graft Application .""",Transportation Services. medical equipment and supplies
C7500,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7501,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7502,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7503,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7504,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7505,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7506,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7507,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7508,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7509,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7510,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7511,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7512,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7513,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7514,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7515,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7516,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7517,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7518,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7519,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7520,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7521,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7522,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7523,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7524,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7525,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7526,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7527,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7528,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7529,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7530,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7531,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7532,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7533,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7534,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7535,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7537,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7538,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7539,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7540,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7541,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7542,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7543,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7544,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7545,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7546,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7547,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7548,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7549,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7550,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7551,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7552,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7553,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7554,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7555,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7556,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7557,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7558,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7560,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7561,"""Miscellaneous Surgical Procedures.""",Transportation Services. medical equipment and supplies
C7900,"""Mental Health Evaluation and Management Services.""",Transportation Services. medical equipment and supplies
C7901,"""Mental Health Evaluation and Management Services.""",Transportation Services. medical equipment and supplies
C7902,"""Mental Health Evaluation and Management Services.""",Transportation Services. medical equipment and supplies
C7903,"""Mental Health Evaluation and Management Services.""",Transportation Services. medical equipment and supplies
